epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,3677.96,0.70789,0.72087,1.09425,0.97101,1,0.995,0.90813,0.48825,0.34676,0.91115,0.000161045,0.000161045,0.000161045
188,3697.43,0.68681,0.79216,1.0837,0.97313,1,0.995,0.89323,0.52861,0.35013,0.91643,0.000159669,0.000159669,0.000159669
189,3716.89,0.68431,0.78356,1.11411,0.96867,1,0.995,0.91919,0.45226,0.34252,0.89009,0.000158293,0.000158293,0.000158293
190,3736.6,0.69324,0.76907,1.09652,0.97177,0.99749,0.995,0.92446,0.44545,0.32874,0.89886,0.000156917,0.000156917,0.000156917
191,3756.13,0.68314,0.77716,1.09725,0.96518,1,0.995,0.91489,0.47374,0.35047,0.90649,0.000155541,0.000155541,0.000155541
192,3775.77,0.67702,0.72957,1.08876,0.97418,0.98485,0.995,0.93171,0.43113,0.34056,0.89526,0.000154165,0.000154165,0.000154165
193,3795.83,0.66007,0.76107,1.08627,0.97452,0.97941,0.995,0.91177,0.43768,0.34021,0.89526,0.000152789,0.000152789,0.000152789
194,3815.55,0.68246,0.71605,1.11374,0.96369,0.99159,0.995,0.93721,0.39817,0.32948,0.89133,0.000151413,0.000151413,0.000151413
195,3835.76,0.66031,0.71366,1.08547,0.96379,0.96172,0.995,0.92971,0.38368,0.37245,0.88914,0.000150037,0.000150037,0.000150037
196,3855.64,0.70699,0.76195,1.12553,0.95557,0.92192,0.9809,0.91866,0.39864,0.53719,0.90167,0.00014866,0.00014866,0.00014866
197,3875.37,0.70717,0.7783,1.12344,0.96529,0.94749,0.995,0.94383,0.3873,0.39046,0.88569,0.000147284,0.000147284,0.000147284
198,3895.44,0.68646,0.76156,1.10739,0.96418,0.97969,0.995,0.92529,0.41645,0.35971,0.89951,0.000145908,0.000145908,0.000145908
199,3914.96,0.67354,0.72967,1.09964,0.96616,0.981,0.995,0.93697,0.41658,0.32779,0.8964,0.000144532,0.000144532,0.000144532
200,3934.44,0.69838,0.72234,1.10309,0.96428,0.98634,0.995,0.9379,0.38758,0.33066,0.8812,0.000143156,0.000143156,0.000143156
201,3953.95,0.65505,0.72035,1.09305,0.95542,0.98137,0.97969,0.89545,0.45915,0.36692,0.90178,0.00014178,0.00014178,0.00014178
202,3973.6,0.66133,0.76511,1.09413,0.95654,0.98175,0.97969,0.91948,0.39722,0.33709,0.87923,0.000140404,0.000140404,0.000140404
203,3993.19,0.69658,0.70109,1.10613,0.96969,1,0.995,0.94257,0.37628,0.29909,0.87708,0.000139028,0.000139028,0.000139028
204,4012.71,0.64906,0.66828,1.07789,0.97489,1,0.995,0.88669,0.52582,0.33787,0.92347,0.000137652,0.000137652,0.000137652
205,4032.14,0.68594,0.72988,1.10826,0.97493,1,0.995,0.918,0.43375,0.32089,0.89554,0.000136276,0.000136276,0.000136276
206,4051.7,0.66773,0.75748,1.09412,0.96994,1,0.995,0.91434,0.44336,0.31345,0.8969,0.000134899,0.000134899,0.000134899
207,4071.2,0.68556,0.75255,1.09384,0.97132,1,0.995,0.92222,0.43408,0.31602,0.89297,0.000133523,0.000133523,0.000133523
208,4090.72,0.67486,0.75273,1.08205,0.95714,0.99507,0.995,0.93143,0.39832,0.32027,0.8847,0.000132147,0.000132147,0.000132147
209,4110.24,0.65461,0.69648,1.07961,0.96414,0.99391,0.995,0.91427,0.46618,0.34018,0.91379,0.000130771,0.000130771,0.000130771
210,4129.75,0.63486,0.64141,1.05999,0.97389,1,0.995,0.91307,0.46862,0.33906,0.91202,0.000129395,0.000129395,0.000129395
211,4149.29,0.68134,0.77478,1.10168,0.97196,1,0.995,0.91145,0.46243,0.33843,0.91384,0.000128019,0.000128019,0.000128019
212,4168.81,0.66279,0.73546,1.0797,0.96393,0.99364,0.995,0.92576,0.44037,0.34637,0.89665,0.000126643,0.000126643,0.000126643
213,4188.3,0.65082,0.70548,1.07849,0.96686,0.97692,0.995,0.91749,0.44815,0.34924,0.89674,0.000125267,0.000125267,0.000125267
214,4207.82,0.6585,0.72005,1.07603,0.96711,0.99087,0.995,0.90333,0.49895,0.3423,0.91612,0.000123891,0.000123891,0.000123891
215,4227.25,0.68694,0.75465,1.0968,0.97548,1,0.995,0.93812,0.40267,0.31783,0.881,0.000122515,0.000122515,0.000122515
216,4246.62,0.66035,0.73081,1.07884,0.97679,1,0.995,0.93931,0.39248,0.32398,0.87787,0.000121138,0.000121138,0.000121138
217,4265.94,0.65157,0.74324,1.08786,0.97549,1,0.995,0.92929,0.41845,0.31019,0.88603,0.000119762,0.000119762,0.000119762
218,4285.18,0.64819,0.69748,1.07628,0.96829,1,0.995,0.91758,0.45002,0.32183,0.89736,0.000118386,0.000118386,0.000118386
219,4304.48,0.69371,0.75674,1.09545,0.96359,0.99669,0.995,0.92815,0.41093,0.30737,0.88598,0.00011701,0.00011701,0.00011701
220,4323.83,0.66335,0.71441,1.08305,0.96835,0.99185,0.995,0.94717,0.37149,0.31325,0.87283,0.000115634,0.000115634,0.000115634
221,4343.22,0.64324,0.6825,1.0877,0.96133,1,0.995,0.91741,0.47117,0.33578,0.89756,0.000114258,0.000114258,0.000114258
222,4362.57,0.65282,0.69099,1.07354,0.9554,1,0.995,0.91031,0.47188,0.33817,0.89855,0.000112882,0.000112882,0.000112882
223,4381.85,0.63222,0.7004,1.07008,0.96864,1,0.995,0.91129,0.4569,0.31892,0.88922,0.000111506,0.000111506,0.000111506
224,4401.19,0.62614,0.70222,1.06475,0.95811,0.98064,0.995,0.92866,0.40722,0.31627,0.87443,0.00011013,0.00011013,0.00011013
225,4420.57,0.66171,0.68263,1.08194,0.94924,0.97864,0.995,0.90959,0.47012,0.33067,0.89488,0.000108754,0.000108754,0.000108754
226,4439.84,0.63246,0.6387,1.06559,0.95627,0.98569,0.995,0.92685,0.42167,0.3133,0.8861,0.000107378,0.000107378,0.000107378
227,4459.21,0.61172,0.64087,1.03397,0.96684,0.99912,0.995,0.93426,0.42961,0.31309,0.88392,0.000106001,0.000106001,0.000106001
228,4478.58,0.65574,0.69621,1.08404,0.9744,1,0.995,0.91287,0.48706,0.32333,0.90712,0.000104625,0.000104625,0.000104625
229,4498.07,0.65409,0.77631,1.08387,0.96307,1,0.995,0.95254,0.34434,0.29352,0.86068,0.000103249,0.000103249,0.000103249
230,4517.65,0.65292,0.68541,1.08527,0.95918,1,0.995,0.94285,0.38113,0.29939,0.87362,0.000101873,0.000101873,0.000101873
231,4536.95,0.6348,0.69843,1.05542,0.95695,1,0.995,0.9382,0.39974,0.30467,0.87806,0.000100497,0.000100497,0.000100497
232,4556.31,0.66516,0.73774,1.10346,0.95183,1,0.995,0.94304,0.36812,0.2984,0.86907,9.91209e-05,9.91209e-05,9.91209e-05
233,4575.84,0.63393,0.66615,1.07035,0.97032,1,0.995,0.93059,0.42899,0.31423,0.87985,9.77448e-05,9.77448e-05,9.77448e-05
234,4595.37,0.63085,0.69756,1.07747,0.96844,1,0.995,0.90917,0.44746,0.3183,0.88386,9.63687e-05,9.63687e-05,9.63687e-05
235,4614.85,0.65215,0.74992,1.08991,0.9603,0.99737,0.995,0.91401,0.48516,0.32835,0.89741,9.49926e-05,9.49926e-05,9.49926e-05
236,4634.45,0.6433,0.67006,1.09459,0.95544,0.98921,0.995,0.95077,0.38617,0.31461,0.86714,9.36165e-05,9.36165e-05,9.36165e-05
237,4653.93,0.64084,0.63132,1.08078,0.96216,0.9889,0.995,0.94381,0.40649,0.31699,0.87363,9.22404e-05,9.22404e-05,9.22404e-05
238,4673.35,0.6626,0.70807,1.08441,0.96668,0.99336,0.995,0.9129,0.49305,0.3259,0.89994,9.08643e-05,9.08643e-05,9.08643e-05
239,4692.8,0.63986,0.74278,1.08728,0.96953,0.99984,0.995,0.92969,0.4449,0.30578,0.88047,8.94882e-05,8.94882e-05,8.94882e-05
240,4712.3,0.63953,0.66323,1.07262,0.96961,0.99673,0.995,0.92434,0.44433,0.31336,0.87907,8.81121e-05,8.81121e-05,8.81121e-05
241,4731.75,0.61365,0.68409,1.05209,0.96119,1,0.995,0.94744,0.38695,0.30344,0.8634,8.6736e-05,8.6736e-05,8.6736e-05
242,4751.16,0.64336,0.68947,1.07297,0.96381,1,0.995,0.91681,0.44943,0.31953,0.88546,8.53599e-05,8.53599e-05,8.53599e-05
243,4770.55,0.64035,0.72435,1.0928,0.96462,1,0.995,0.91394,0.44762,0.32717,0.88808,8.39838e-05,8.39838e-05,8.39838e-05
244,4789.98,0.62362,0.64756,1.06045,0.96183,1,0.995,0.92885,0.43087,0.30144,0.8882,8.26077e-05,8.26077e-05,8.26077e-05
245,4809.39,0.61934,0.63446,1.07373,0.96447,1,0.995,0.93934,0.43097,0.29704,0.88682,8.12316e-05,8.12316e-05,8.12316e-05
246,4828.94,0.63783,0.70604,1.07883,0.96138,0.9993,0.995,0.93379,0.39341,0.28818,0.87351,7.98555e-05,7.98555e-05,7.98555e-05
247,4848.5,0.588,0.62825,1.04042,0.96248,1,0.995,0.91803,0.45815,0.31346,0.89288,7.84794e-05,7.84794e-05,7.84794e-05
248,4868.07,0.62194,0.64054,1.05333,0.95463,1,0.995,0.9367,0.38505,0.30374,0.87121,7.71033e-05,7.71033e-05,7.71033e-05
249,4887.64,0.62292,0.6111,1.06872,0.95967,1,0.995,0.90771,0.47111,0.31476,0.89663,7.57272e-05,7.57272e-05,7.57272e-05
250,4907.09,0.60442,0.62537,1.06081,0.95049,1,0.995,0.95447,0.35842,0.28247,0.86477,7.43511e-05,7.43511e-05,7.43511e-05
251,4926.71,0.59165,0.63528,1.05603,0.95368,1,0.995,0.94304,0.39527,0.29528,0.875,7.2975e-05,7.2975e-05,7.2975e-05
252,4946.33,0.62416,0.65633,1.0803,0.95373,1,0.995,0.94688,0.38767,0.30519,0.87087,7.15989e-05,7.15989e-05,7.15989e-05
253,4965.9,0.6142,0.66018,1.05934,0.95772,1,0.995,0.94641,0.39016,0.30114,0.87319,7.02228e-05,7.02228e-05,7.02228e-05
254,4985.4,0.62536,0.63145,1.08499,0.96315,1,0.995,0.90412,0.48113,0.31908,0.90068,6.88467e-05,6.88467e-05,6.88467e-05
255,5004.93,0.58332,0.62328,1.04497,0.96563,1,0.995,0.90743,0.48324,0.32488,0.90606,6.74706e-05,6.74706e-05,6.74706e-05
256,5024.4,0.61199,0.68335,1.05751,0.95899,1,0.995,0.94996,0.38825,0.29879,0.87195,6.60945e-05,6.60945e-05,6.60945e-05
257,5043.96,0.62592,0.6334,1.07663,0.96192,0.99964,0.995,0.94955,0.36855,0.29304,0.87024,6.47184e-05,6.47184e-05,6.47184e-05
258,5063.61,0.60915,0.68965,1.0567,0.95659,1,0.995,0.93979,0.38068,0.30326,0.87458,6.33423e-05,6.33423e-05,6.33423e-05
259,5083.27,0.61167,0.62105,1.07461,0.95328,1,0.995,0.94828,0.38226,0.31098,0.87278,6.19662e-05,6.19662e-05,6.19662e-05
260,5102.81,0.59406,0.61405,1.03947,0.95462,1,0.995,0.95676,0.35912,0.297,0.86311,6.05901e-05,6.05901e-05,6.05901e-05
261,5122.63,0.59912,0.61328,1.04701,0.95597,1,0.995,0.94468,0.38271,0.30069,0.86654,5.9214e-05,5.9214e-05,5.9214e-05
262,5142.16,0.6294,0.62973,1.07437,0.95903,1,0.995,0.94915,0.38118,0.28786,0.86538,5.78379e-05,5.78379e-05,5.78379e-05
263,5161.6,0.65717,0.6558,1.08348,0.96447,1,0.995,0.93002,0.42657,0.29555,0.88089,5.64618e-05,5.64618e-05,5.64618e-05
264,5181.33,0.57666,0.58458,1.03936,0.96443,1,0.995,0.95458,0.34058,0.28493,0.85306,5.50857e-05,5.50857e-05,5.50857e-05
265,5200.85,0.63053,0.6683,1.07083,0.96849,1,0.995,0.95018,0.38663,0.2908,0.86791,5.37096e-05,5.37096e-05,5.37096e-05
266,5220.34,0.59724,0.60919,1.03169,0.97273,1,0.995,0.94989,0.36357,0.27823,0.86261,5.23335e-05,5.23335e-05,5.23335e-05
267,5239.97,0.60563,0.64641,1.05379,0.97219,1,0.995,0.92412,0.45094,0.3089,0.88929,5.09574e-05,5.09574e-05,5.09574e-05
268,5259.47,0.59123,0.5856,1.04306,0.9674,1,0.995,0.95347,0.33519,0.27025,0.84732,4.95813e-05,4.95813e-05,4.95813e-05
269,5278.67,0.58906,0.61772,1.04274,0.96681,1,0.995,0.95389,0.34545,0.26889,0.85029,4.82052e-05,4.82052e-05,4.82052e-05
270,5298.3,0.57453,0.58579,1.03031,0.96468,1,0.995,0.95307,0.33952,0.27878,0.84791,4.68291e-05,4.68291e-05,4.68291e-05
271,5317.52,0.62478,0.63358,1.07275,0.96672,1,0.995,0.95433,0.35123,0.27776,0.85334,4.5453e-05,4.5453e-05,4.5453e-05
272,5336.96,0.57603,0.64489,1.02602,0.97054,1,0.995,0.9616,0.34408,0.27475,0.85378,4.40769e-05,4.40769e-05,4.40769e-05
273,5356.59,0.57677,0.58033,1.03373,0.96971,1,0.995,0.96099,0.33437,0.26619,0.85091,4.27008e-05,4.27008e-05,4.27008e-05
274,5375.95,0.62115,0.65318,1.07358,0.96758,1,0.995,0.95406,0.36706,0.27762,0.85877,4.13247e-05,4.13247e-05,4.13247e-05
275,5395.48,0.57617,0.61073,1.04281,0.96281,1,0.995,0.95292,0.33372,0.27932,0.84744,3.99486e-05,3.99486e-05,3.99486e-05
276,5414.94,0.58449,0.56925,1.0356,0.96289,1,0.995,0.94764,0.36275,0.28381,0.8554,3.85725e-05,3.85725e-05,3.85725e-05
277,5434.19,0.57382,0.61279,1.02764,0.96722,1,0.995,0.93704,0.38988,0.288,0.8645,3.71964e-05,3.71964e-05,3.71964e-05
278,5453.61,0.54544,0.58748,0.99447,0.97209,0.99829,0.995,0.96687,0.34186,0.26956,0.85175,3.58203e-05,3.58203e-05,3.58203e-05
279,5473.41,0.5766,0.59289,1.03705,0.97291,0.99604,0.995,0.96146,0.34457,0.27342,0.85405,3.44442e-05,3.44442e-05,3.44442e-05
280,5492.99,0.57979,0.59449,1.04077,0.97194,0.99864,0.995,0.95135,0.35345,0.27399,0.85588,3.30681e-05,3.30681e-05,3.30681e-05
281,5512.65,0.57219,0.5883,1.03722,0.97242,1,0.995,0.96668,0.32671,0.26011,0.84451,3.1692e-05,3.1692e-05,3.1692e-05
282,5532.13,0.55495,0.55592,1.02833,0.97341,1,0.995,0.96545,0.3459,0.26014,0.84836,3.03159e-05,3.03159e-05,3.03159e-05
283,5551.67,0.56814,0.6013,1.01778,0.97526,1,0.995,0.96599,0.34944,0.26581,0.84844,2.89398e-05,2.89398e-05,2.89398e-05
284,5571.23,0.56339,0.58594,1.03466,0.97726,1,0.995,0.96286,0.34797,0.26713,0.84972,2.75637e-05,2.75637e-05,2.75637e-05
285,5590.76,0.60576,0.64985,1.04286,0.97668,1,0.995,0.96137,0.34497,0.27258,0.8502,2.61876e-05,2.61876e-05,2.61876e-05
286,5610.31,0.59209,0.65711,1.04177,0.97556,1,0.995,0.96518,0.33928,0.26753,0.8483,2.48115e-05,2.48115e-05,2.48115e-05
287,5629.9,0.58043,0.61804,1.02964,0.97512,1,0.995,0.96456,0.3347,0.26873,0.84707,2.34354e-05,2.34354e-05,2.34354e-05
288,5649.56,0.56173,0.56641,1.0247,0.97462,1,0.995,0.96058,0.33939,0.27288,0.84786,2.20593e-05,2.20593e-05,2.20593e-05
289,5669.12,0.56741,0.62191,1.03626,0.97247,0.99928,0.995,0.95729,0.32833,0.26489,0.84373,2.06832e-05,2.06832e-05,2.06832e-05
290,5688.81,0.59041,0.62197,1.03651,0.97324,1,0.995,0.95994,0.33559,0.26978,0.84638,1.93071e-05,1.93071e-05,1.93071e-05
291,5730.8,0.44161,0.33423,0.94045,0.96153,1,0.995,0.94665,0.35197,0.27789,0.85112,1.7931e-05,1.7931e-05,1.7931e-05
292,5750.37,0.41927,0.32458,0.93771,0.95634,1,0.995,0.95949,0.34285,0.27501,0.84935,1.65549e-05,1.65549e-05,1.65549e-05
293,5769.74,0.43635,0.31909,0.92999,0.95933,1,0.995,0.9491,0.35293,0.27693,0.85127,1.51788e-05,1.51788e-05,1.51788e-05
294,5789.34,0.43367,0.33259,0.94382,0.96213,1,0.995,0.94062,0.36946,0.28194,0.85652,1.38027e-05,1.38027e-05,1.38027e-05
295,5808.85,0.43392,0.33597,0.94855,0.96212,0.99729,0.995,0.96244,0.34564,0.27218,0.84934,1.24266e-05,1.24266e-05,1.24266e-05
296,5828.45,0.41525,0.34029,0.9514,0.96147,0.99194,0.995,0.95944,0.33892,0.26814,0.84816,1.10505e-05,1.10505e-05,1.10505e-05
297,5848.16,0.42837,0.34046,0.95553,0.96438,0.996,0.995,0.9603,0.35255,0.26623,0.8529,9.6744e-06,9.6744e-06,9.6744e-06
298,5867.6,0.41095,0.32555,0.92825,0.96355,0.99779,0.995,0.96136,0.3456,0.26182,0.85159,8.2983e-06,8.2983e-06,8.2983e-06
299,5887.15,0.41811,0.33688,0.94427,0.96424,0.99767,0.995,0.9688,0.34455,0.2623,0.85149,6.9222e-06,6.9222e-06,6.9222e-06
300,5907.07,0.40646,0.32257,0.94515,0.96328,0.99496,0.995,0.97072,0.33379,0.26012,0.84888,5.5461e-06,5.5461e-06,5.5461e-06
